"PLAN_CODE","PLAN_YEAR","CODE","INTERCHANGEABILITY","BLOC_SUBJECT_CODE","BLOC_TYPE","BLOC_LIMIT","BLOC_NAME_CZ","BLOC_NAME_EN","SEQ","NOTE_CZ","NOTE_EN","BLOC_NOTE_CZ","BLOC_NOTE_EN"
NISS20N,"2018",NSWI143,,"299",B,8,Rozšíření bakalářské specializace,,"02/002/0009",,,,
NISS20N,"2018",NSWI150,,"301",B,48,Společné povinně volitelné předměty,,"02/003/0023",,,Do této skupiny patří i předměty ze skupiny Profilující povinně volitelné předměty.,
NISS20N,"2018",NSWI151,,"301",B,48,Společné povinně volitelné předměty,,"02/003/0001",,,Do této skupiny patří i předměty ze skupiny Profilující povinně volitelné předměty.,
NISS20N,"2018",NSWI152,,"301",B,48,Společné povinně volitelné předměty,,"02/003/0026",,,Do této skupiny patří i předměty ze skupiny Profilující povinně volitelné předměty.,
NISS20N,"2018",NSWI153,,"299",B,8,Rozšíření bakalářské specializace,,"02/002/0004",,,,
NISS20N,"2018",NSWI161,,"301",B,48,Společné povinně volitelné předměty,,"02/003/0015",,,Do této skupiny patří i předměty ze skupiny Profilující povinně volitelné předměty.,
NISS20N,"2018",NSWI164,,"301",B,48,Společné povinně volitelné předměty,,"02/003/0009",,,Do této skupiny patří i předměty ze skupiny Profilující povinně volitelné předměty.,
NISS20N,"2018",NSZZ023,,"303",A,30,Profilující povinné předměty,,"02/001/0001",,,,
NISS20N,"2018",NSZZ024,,"303",A,30,Profilující povinné předměty,,"02/001/0002",,,,
NISS20N,"2018",NSZZ025,,"303",A,30,Profilující povinné předměty,,"02/001/0003",,,,
NISS20N,"2018",NTIN043,,"301",B,48,Společné povinně volitelné předměty,,"02/003/0005",,,Do této skupiny patří i předměty ze skupiny Profilující povinně volitelné předměty.,
NISS20N,"2018",NTIN066,,"298",A,10,Společné povinné předměty,,"02/000/0001",,,,
NISS20N,"2018",NTIN090,,"298",A,10,Společné povinné předměty,,"02/000/0002",,,,
NISS20N,"2019",N#IA022,NTIN090,"298",A,10,Společné povinné předměty,,"02/000/0002",,,,
NISS20N,"2019",NAIL094,,"301",B,48,Společné povinně volitelné předměty,,"02/003/0019",,,Do této skupiny patří i předměty ze skupiny Profilující povinně volitelné předměty.,
NISS20N,"2019",NAIX094,NAIL094,"301",B,48,Společné povinně volitelné předměty,,"02/003/0019",,,Do této skupiny patří i předměty ze skupiny Profilující povinně volitelné předměty.,
NISS20N,"2019",NDBI042,,"301",B,48,Společné povinně volitelné předměty,,"02/003/0021",,,Do této skupiny patří i předměty ze skupiny Profilující povinně volitelné předměty.,
NISS20N,"2019",NMAI060,,"301",B,48,Společné povinně volitelné předměty,,"02/003/0017",,,Do této skupiny patří i předměty ze skupiny Profilující povinně volitelné předměty.,
NISS20N,"2019",NPRG014,,"301",B,48,Společné povinně volitelné předměty,,"02/003/0006",,,Do této skupiny patří i předměty ze skupiny Profilující povinně volitelné předměty.,
NISS20N,"2019",NPRG021,,"299",B,8,Rozšíření bakalářské specializace,,"02/002/0003",,,,
NISS20N,"2019",NPRG038,,"299",B,8,Rozšíření bakalářské specializace,,"02/002/0001",,,,
NISS20N,"2019",NPRG042,,"299",B,8,Rozšíření bakalářské specializace,,"02/002/0008",,,,
NISS20N,"2019",NPRG043,,"299",B,8,Rozšíření bakalářské specializace,,"02/002/0005",,,,
NISS20N,"2019",NPRG051,,"299",B,8,Rozšíření bakalářské specializace,,"02/002/0002",,,,
NISS20N,"2019",NPRG054,,"299",B,8,Rozšíření bakalářské specializace,,"02/002/0006",,,,
NISS20N,"2019",NPRG056,,"299",B,8,Rozšíření bakalářské specializace,,"02/002/0007",,,,
NISS20N,"2019",NPRG058,,"301",B,48,Společné povinně volitelné předměty,,"02/003/0016",,,Do této skupiny patří i předměty ze skupiny Profilující povinně volitelné předměty.,
NISS20N,"2019",NPRG069,,"300",B,6,Předměty týmového projektu,,"02/004/0001",,,,
NISS20N,"2019",NPRG070,,"300",B,6,Předměty týmového projektu,,"02/004/0002",,,,
NISS20N,"2019",NPRG071,,"300",B,6,Předměty týmového projektu,,"02/004/0003",,,,
NISS20N,"2019",NSWE001,,"301",B,48,Společné povinně volitelné předměty,,"02/003/0022",,,Do této skupiny patří i předměty ze skupiny Profilující povinně volitelné předměty.,
NISS20N,"2019",NSWI026,,"301",B,48,Společné povinně volitelné předměty,,"02/003/0013",,,Do této skupiny patří i předměty ze skupiny Profilující povinně volitelné předměty.,
NISS20N,"2019",NSWI035,,"301",B,48,Společné povinně volitelné předměty,,"02/003/0018",,,Do této skupiny patří i předměty ze skupiny Profilující povinně volitelné předměty.,
NISS20N,"2019",NSWI054,,"301",B,48,Společné povinně volitelné předměty,,"02/003/0020",,,Do této skupiny patří i předměty ze skupiny Profilující povinně volitelné předměty.,
NISS20N,"2019",NSWI057,,"301",B,48,Společné povinně volitelné předměty,,"02/003/0025",,,Do této skupiny patří i předměty ze skupiny Profilující povinně volitelné předměty.,
NISS20N,"2019",NSWI071,,"301",B,48,Společné povinně volitelné předměty,,"02/003/0012",,,Do této skupiny patří i předměty ze skupiny Profilující povinně volitelné předměty.,
NISS20N,"2019",NSWI080,,"301",B,48,Společné povinně volitelné předměty,,"02/003/0008",,,Do této skupiny patří i předměty ze skupiny Profilující povinně volitelné předměty.,
NISS20N,"2019",NSWI089,,"301",B,48,Společné povinně volitelné předměty,,"02/003/0011",,,Do této skupiny patří i předměty ze skupiny Profilující povinně volitelné předměty.,
NISS20N,"2019",NSWI098,,"299",B,8,Rozšíření bakalářské specializace,,"02/002/0010",,,,
NISS20N,"2019",NSWI101,,"301",B,48,Společné povinně volitelné předměty,,"02/003/0010",,,Do této skupiny patří i předměty ze skupiny Profilující povinně volitelné předměty.,
NISS20N,"2019",NSWI106,,"301",B,48,Společné povinně volitelné předměty,,"02/003/0030",,,Do této skupiny patří i předměty ze skupiny Profilující povinně volitelné předměty.,
NISS20N,"2019",NSWI109,,"301",B,48,Společné povinně volitelné předměty,,"02/003/0007",,,Do této skupiny patří i předměty ze skupiny Profilující povinně volitelné předměty.,
NISS20N,"2019",NSWI126,,"301",B,48,Společné povinně volitelné předměty,,"02/003/0014",,,Do této skupiny patří i předměty ze skupiny Profilující povinně volitelné předměty.,
NISS20N,"2019",NSWI131,,"301",B,48,Společné povinně volitelné předměty,,"02/003/0024",,,Do této skupiny patří i předměty ze skupiny Profilující povinně volitelné předměty.,
NISS20N,"2019",NSWI132,,"301",B,48,Společné povinně volitelné předměty,,"02/003/0002",,,Do této skupiny patří i předměty ze skupiny Profilující povinně volitelné předměty.,
NISS20N,"2019",NSWI133,,"301",B,48,Společné povinně volitelné předměty,,"02/003/0004",,,Do této skupiny patří i předměty ze skupiny Profilující povinně volitelné předměty.,
NISS20N,"2019",NSWI143,,"299",B,8,Rozšíření bakalářské specializace,,"02/002/0009",,,,
NISS20N,"2019",NSWI150,,"301",B,48,Společné povinně volitelné předměty,,"02/003/0023",,,Do této skupiny patří i předměty ze skupiny Profilující povinně volitelné předměty.,
NISS20N,"2019",NSWI151,,"301",B,48,Společné povinně volitelné předměty,,"02/003/0001",,,Do této skupiny patří i předměty ze skupiny Profilující povinně volitelné předměty.,
NISS20N,"2019",NSWI152,,"301",B,48,Společné povinně volitelné předměty,,"02/003/0026",,,Do této skupiny patří i předměty ze skupiny Profilující povinně volitelné předměty.,
NISS20N,"2019",NSWI153,,"299",B,8,Rozšíření bakalářské specializace,,"02/002/0004",,,,
NISS20N,"2019",NSWI161,,"301",B,48,Společné povinně volitelné předměty,,"02/003/0015",,,Do této skupiny patří i předměty ze skupiny Profilující povinně volitelné předměty.,
NISS20N,"2019",NSWI164,,"301",B,48,Společné povinně volitelné předměty,,"02/003/0009",,,Do této skupiny patří i předměty ze skupiny Profilující povinně volitelné předměty.,
NISS20N,"2019",NSWI176,,"301",B,48,Společné povinně volitelné předměty,,"02/003/0003",,,Do této skupiny patří i předměty ze skupiny Profilující povinně volitelné předměty.,
NISS20N,"2019",NSZZ023,,"303",A,30,Profilující povinné předměty,,"02/001/0001",,,,
NISS20N,"2019",NSZZ024,,"303",A,30,Profilující povinné předměty,,"02/001/0002",,,,
NISS20N,"2019",NSZZ025,,"303",A,30,Profilující povinné předměty,,"02/001/0003",,,,
NISS20N,"2019",NTIN043,,"301",B,48,Společné povinně volitelné předměty,,"02/003/0005",,,Do této skupiny patří i předměty ze skupiny Profilující povinně volitelné předměty.,
NISS20N,"2019",NTIN066,,"298",A,10,Společné povinné předměty,,"02/000/0001",,,,
NISS20N,"2019",NTIN090,,"298",A,10,Společné povinné předměty,,"02/000/0002",,,,
NISS20N,"2019",NTIX090,NTIN090,"298",A,10,Společné povinné předměty,,"02/000/0002",,,,
NISS20N,"2020",N#IA022,NTIN090,"298",A,10,Společné povinné předměty,,"02/000/0002",,,,
NISS20N,"2020",NAIL094,,"301",B,48,Společné povinně volitelné předměty,,"02/003/0019",,,Do této skupiny patří i předměty ze skupiny Profilující povinně volitelné předměty.,
NISS20N,"2020",NAIX094,NAIL094,"301",B,48,Společné povinně volitelné předměty,,"02/003/0019",,,Do této skupiny patří i předměty ze skupiny Profilující povinně volitelné předměty.,
NISS20N,"2020",NDBI042,,"301",B,48,Společné povinně volitelné předměty,,"02/003/0021",,,Do této skupiny patří i předměty ze skupiny Profilující povinně volitelné předměty.,
NISS20N,"2020",NMAI060,,"301",B,48,Společné povinně volitelné předměty,,"02/003/0017",,,Do této skupiny patří i předměty ze skupiny Profilující povinně volitelné předměty.,
NISS20N,"2020",NPRG014,,"301",B,48,Společné povinně volitelné předměty,,"02/003/0006",,,Do této skupiny patří i předměty ze skupiny Profilující povinně volitelné předměty.,
NISS20N,"2020",NPRG021,,"299",B,8,Rozšíření bakalářské specializace,,"02/002/0003",,,,
NISS20N,"2020",NPRG038,,"299",B,8,Rozšíření bakalářské specializace,,"02/002/0001",,,,
NISS20N,"2020",NPRG042,,"299",B,8,Rozšíření bakalářské specializace,,"02/002/0008",,,,
NISS20N,"2020",NPRG043,,"299",B,8,Rozšíření bakalářské specializace,,"02/002/0005",,,,
NISS20N,"2020",NPRG051,,"299",B,8,Rozšíření bakalářské specializace,,"02/002/0002",,,,
NISS20N,"2020",NPRG054,,"299",B,8,Rozšíření bakalářské specializace,,"02/002/0006",,,,
NISS20N,"2020",NPRG056,,"299",B,8,Rozšíření bakalářské specializace,,"02/002/0007",,,,
NISS20N,"2020",NPRG058,,"301",B,48,Společné povinně volitelné předměty,,"02/003/0016",,,Do této skupiny patří i předměty ze skupiny Profilující povinně volitelné předměty.,
NISS20N,"2020",NPRG069,,"300",B,6,Předměty týmového projektu,,"02/004/0001",,,,
NISS20N,"2020",NPRG070,,"300",B,6,Předměty týmového projektu,,"02/004/0002",,,,
NISS20N,"2020",NPRG071,,"300",B,6,Předměty týmového projektu,,"02/004/0003",,,,
NISS20N,"2020",NPRX021,NPRG021,"299",B,8,Rozšíření bakalářské specializace,,"02/002/0003",,,,
NISS20N,"2020",NPRX038,NPRG038,"299",B,8,Rozšíření bakalářské specializace,,"02/002/0001",,,,
NISS20N,"2020",NPRX043,NPRG043,"299",B,8,Rozšíření bakalářské specializace,,"02/002/0005",,,,
NISS20N,"2020",NPRX051,NPRG051,"299",B,8,Rozšíření bakalářské specializace,,"02/002/0002",,,,
NISS20N,"2020",NPRX056,NPRG056,"299",B,8,Rozšíření bakalářské specializace,,"02/002/0007",,,,
NISS20N,"2020",NSWE001,,"301",B,48,Společné povinně volitelné předměty,,"02/003/0022",,,Do této skupiny patří i předměty ze skupiny Profilující povinně volitelné předměty.,
NISS20N,"2020",NSWI026,,"301",B,48,Společné povinně volitelné předměty,,"02/003/0013",,,Do této skupiny patří i předměty ze skupiny Profilující povinně volitelné předměty.,
NISS20N,"2020",NSWI035,,"301",B,48,Společné povinně volitelné předměty,,"02/003/0018",,,Do této skupiny patří i předměty ze skupiny Profilující povinně volitelné předměty.,
NISS20N,"2020",NSWI054,,"301",B,48,Společné povinně volitelné předměty,,"02/003/0020",,,Do této skupiny patří i předměty ze skupiny Profilující povinně volitelné předměty.,
NISS20N,"2020",NSWI057,,"301",B,48,Společné povinně volitelné předměty,,"02/003/0025",,,Do této skupiny patří i předměty ze skupiny Profilující povinně volitelné předměty.,
NISS20N,"2020",NSWI071,,"301",B,48,Společné povinně volitelné předměty,,"02/003/0012",,,Do této skupiny patří i předměty ze skupiny Profilující povinně volitelné předměty.,
NISS20N,"2020",NSWI080,,"301",B,48,Společné povinně volitelné předměty,,"02/003/0008",,,Do této skupiny patří i předměty ze skupiny Profilující povinně volitelné předměty.,
NISS20N,"2020",NSWI089,,"301",B,48,Společné povinně volitelné předměty,,"02/003/0011",,,Do této skupiny patří i předměty ze skupiny Profilující povinně volitelné předměty.,
NISS20N,"2020",NSWI098,,"299",B,8,Rozšíření bakalářské specializace,,"02/002/0010",,,,
NISS20N,"2020",NSWI101,,"301",B,48,Společné povinně volitelné předměty,,"02/003/0010",,,Do této skupiny patří i předměty ze skupiny Profilující povinně volitelné předměty.,
NISS20N,"2020",NSWI106,,"301",B,48,Společné povinně volitelné předměty,,"02/003/0030",,,Do této skupiny patří i předměty ze skupiny Profilující povinně volitelné předměty.,
NISS20N,"2020",NSWI109,,"301",B,48,Společné povinně volitelné předměty,,"02/003/0007",,,Do této skupiny patří i předměty ze skupiny Profilující povinně volitelné předměty.,
NISS20N,"2020",NSWI126,,"301",B,48,Společné povinně volitelné předměty,,"02/003/0014",,,Do této skupiny patří i předměty ze skupiny Profilující povinně volitelné předměty.,
NISS20N,"2020",NSWI131,,"301",B,48,Společné povinně volitelné předměty,,"02/003/0024",,,Do této skupiny patří i předměty ze skupiny Profilující povinně volitelné předměty.,
NISS20N,"2020",NSWI132,,"301",B,48,Společné povinně volitelné předměty,,"02/003/0002",,,Do této skupiny patří i předměty ze skupiny Profilující povinně volitelné předměty.,
NISS20N,"2020",NSWI133,,"301",B,48,Společné povinně volitelné předměty,,"02/003/0004",,,Do této skupiny patří i předměty ze skupiny Profilující povinně volitelné předměty.,
NISS20N,"2020",NSWI143,,"299",B,8,Rozšíření bakalářské specializace,,"02/002/0009",,,,
NISS20N,"2020",NSWI150,,"301",B,48,Společné povinně volitelné předměty,,"02/003/0023",,,Do této skupiny patří i předměty ze skupiny Profilující povinně volitelné předměty.,
NISS20N,"2020",NSWI151,,"301",B,48,Společné povinně volitelné předměty,,"02/003/0001",,,Do této skupiny patří i předměty ze skupiny Profilující povinně volitelné předměty.,
NISS20N,"2020",NSWI152,,"301",B,48,Společné povinně volitelné předměty,,"02/003/0026",,,Do této skupiny patří i předměty ze skupiny Profilující povinně volitelné předměty.,
NISS20N,"2020",NSWI153,,"299",B,8,Rozšíření bakalářské specializace,,"02/002/0004",,,,
NISS20N,"2020",NSWI161,,"301",B,48,Společné povinně volitelné předměty,,"02/003/0015",,,Do této skupiny patří i předměty ze skupiny Profilující povinně volitelné předměty.,
NISS20N,"2020",NSWI164,,"301",B,48,Společné povinně volitelné předměty,,"02/003/0009",,,Do této skupiny patří i předměty ze skupiny Profilující povinně volitelné předměty.,
NISS20N,"2020",NSWI176,,"301",B,48,Společné povinně volitelné předměty,,"02/003/0003",,,Do této skupiny patří i předměty ze skupiny Profilující povinně volitelné předměty.,
NISS20N,"2020",NSWX153,NSWI153,"299",B,8,Rozšíření bakalářské specializace,,"02/002/0004",,,,
NISS20N,"2020",NSZZ023,,"303",A,30,Profilující povinné předměty,,"02/001/0001",,,,
NISS20N,"2020",NSZZ024,,"303",A,30,Profilující povinné předměty,,"02/001/0002",,,,
NISS20N,"2020",NSZZ025,,"303",A,30,Profilující povinné předměty,,"02/001/0003",,,,
NISS20N,"2020",NTIN043,,"301",B,48,Společné povinně volitelné předměty,,"02/003/0005",,,Do této skupiny patří i předměty ze skupiny Profilující povinně volitelné předměty.,
NISS20N,"2020",NTIN066,,"298",A,10,Společné povinné předměty,,"02/000/0001",,,,
NISS20N,"2020",NTIN090,,"298",A,10,Společné povinné předměty,,"02/000/0002",,,,
NISS20N,"2020",NTIX066,NTIN066,"298",A,10,Společné povinné předměty,,"02/000/0001",,,,
NISS20N,"2020",NTIX090,NTIN090,"298",A,10,Společné povinné předměty,,"02/000/0002",,,,
NISS20N,"2021",N#IA022,NTIN090,"298",A,10,Společné povinné předměty,,"02/000/0002",,,,
NISS20N,"2021",NAIL094,,"301",B,48,Společné povinně volitelné předměty,,"02/003/0019",,,Do této skupiny patří i předměty ze skupiny Profilující povinně volitelné předměty.,
NISS20N,"2021",NAIX094,NAIL094,"301",B,48,Společné povinně volitelné předměty,,"02/003/0019",,,Do této skupiny patří i předměty ze skupiny Profilující povinně volitelné předměty.,
NISS20N,"2021",NDBI042,,"301",B,48,Společné povinně volitelné předměty,,"02/003/0021",,,Do této skupiny patří i předměty ze skupiny Profilující povinně volitelné předměty.,
NISS20N,"2021",NMAI060,,"301",B,48,Společné povinně volitelné předměty,,"02/003/0017",,,Do této skupiny patří i předměty ze skupiny Profilující povinně volitelné předměty.,
NISS20N,"2021",NPRG014,,"301",B,48,Společné povinně volitelné předměty,,"02/003/0006",,,Do této skupiny patří i předměty ze skupiny Profilující povinně volitelné předměty.,
NISS20N,"2021",NPRG021,,"299",B,8,Rozšíření bakalářské specializace,,"02/002/0003",,,,
NISS20N,"2021",NPRG038,,"299",B,8,Rozšíření bakalářské specializace,,"02/002/0001",,,,
